"Step","Discount 0.3  - train/lr","Discount 0.3  - train/lr__MIN","Discount 0.3  - train/lr__MAX","Discount 0.3 - gamma og delta - train/lr","Discount 0.3 - gamma og delta - train/lr__MIN","Discount 0.3 - gamma og delta - train/lr__MAX"
"6696","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513"
"6877","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513"
"7058","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513"
"7239","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513"
"7420","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513"
"7601","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513"
"7782","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513"
"7963","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513"
"8144","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513"
"8325","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513"
"8506","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513"
"8687","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513"
"8868","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513"
"9049","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513"
"9230","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513"
"9411","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513"
"9592","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513"
"9773","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513"
"9954","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513"
"10135","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513"
"10316","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513"
"10497","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513"
"10678","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513"
"10859","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513"
"11040","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513"
"11221","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513"
"11402","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513"
"11583","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513"
"11764","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513"
"11945","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513"
"12126","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513"
"12307","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513"
"12488","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513"
"12669","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513"
"12850","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513"
"13031","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513"
"13212","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513"
"13393","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513"
"13574","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513"
"13755","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513"
"13936","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513"
"14117","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513"
"14298","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513"
"14479","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513"
"14660","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513"
"14841","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513"
"15022","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513"
"15203","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513"
"15384","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513"
"15565","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513"
"15746","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513"
"15927","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513"
"16108","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513"
"16289","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513"
"16470","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513"
"16651","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513"
"16832","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513"
"17013","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513"
"17194","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513"
"17375","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513"
"17556","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513"
"17737","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513"
"17918","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513"
"18099","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513","0.0010000000474974513"
"18280","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"18461","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"18642","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"18823","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"19004","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"19185","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"19366","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"19547","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"19728","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"19909","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"20090","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"20271","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"20452","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"20633","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"20814","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"20995","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"21176","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"21357","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"21538","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"21719","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"21900","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"22081","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"22262","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"22443","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"22624","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"22805","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"22986","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"23167","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"23348","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"23529","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"23710","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"23891","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"24072","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"24253","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"24434","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"24615","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"24796","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"24977","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"25158","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"25339","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"25520","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"25701","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"25882","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"26063","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"26244","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"26425","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"26606","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"26787","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"26968","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"27149","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"27330","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"27511","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"27692","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"27873","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"28054","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"28235","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"28416","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"28597","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"28778","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"28959","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"29140","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"29321","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"29502","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"29683","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"29864","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"30045","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"30226","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"30407","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"30588","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"30769","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"30950","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"31131","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"31312","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"31493","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"31674","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"31855","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"32036","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"32217","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"32398","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"32579","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"32760","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"32941","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"33122","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"33303","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"33484","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"33665","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"33846","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"34027","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"34208","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"34389","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"34570","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"34751","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"34932","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"35113","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"35294","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"35475","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"35656","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"35837","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"36018","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"36199","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257","0.0007999999797903001","0.0007999999797903001","0.0007999999797903001"
"36380","0.0002500000118743628","0.0002500000118743628","0.0002500000118743628","0.0006399999838322401","0.0006399999838322401","0.0006399999838322401"
"36561","0.0002500000118743628","0.0002500000118743628","0.0002500000118743628","0.0006399999838322401","0.0006399999838322401","0.0006399999838322401"
"36742","0.0002500000118743628","0.0002500000118743628","0.0002500000118743628","0.0006399999838322401","0.0006399999838322401","0.0006399999838322401"
"36923","0.0002500000118743628","0.0002500000118743628","0.0002500000118743628","0.0006399999838322401","0.0006399999838322401","0.0006399999838322401"
"37104","0.0002500000118743628","0.0002500000118743628","0.0002500000118743628","0.0006399999838322401","0.0006399999838322401","0.0006399999838322401"
"37285","0.0002500000118743628","0.0002500000118743628","0.0002500000118743628","0.0006399999838322401","0.0006399999838322401","0.0006399999838322401"
"37466","0.0002500000118743628","0.0002500000118743628","0.0002500000118743628","0.0006399999838322401","0.0006399999838322401","0.0006399999838322401"
"37647","0.0002500000118743628","0.0002500000118743628","0.0002500000118743628","0.0006399999838322401","0.0006399999838322401","0.0006399999838322401"
"37828","0.0002500000118743628","0.0002500000118743628","0.0002500000118743628","0.0006399999838322401","0.0006399999838322401","0.0006399999838322401"
"38009","0.0002500000118743628","0.0002500000118743628","0.0002500000118743628","0.0006399999838322401","0.0006399999838322401","0.0006399999838322401"
"38190","0.0002500000118743628","0.0002500000118743628","0.0002500000118743628","0.0006399999838322401","0.0006399999838322401","0.0006399999838322401"
